ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,RoundedOptimizedLoanAmount,RoundedOptimizedLoanPeriod,OptimizedClientScoreWithRoundedValues
109248.0,2500.0,7.0,1.0,288.0,2400.0,9,408.64776964489545
109250.0,9700.0,20.0,1.0,347.0,9600.0,21,408.57579613383655
109257.0,3714.0,8.0,1.0,344.0,3700.0,9,403.4225086782478
109259.0,2893.0,6.0,1.0,162.0,2800.0,10,400.61644908341884
109261.0,4898.0,10.0,1.0,313.0,4800.0,11,374.525719681381
109271.0,1784.0,6.0,1.0,206.0,1700.0,9,385.3191315363099
109281.0,4500.0,11.0,1.0,343.0,4400.0,12,404.57579613383643
109285.0,3000.0,6.0,1.0,-173.0,2800.0,15,363.6554068450854
109286.0,700.0,2.0,1.0,211.0,650.0,5,389.4678318445656
109287.0,43500.0,35.0,1.0,229.0,43300.0,37,352.1515922676731
109288.0,3500.0,9.0,1.0,-270.0,3400.0,20,382.29553124442555
109289.0,6500.0,15.0,0.0,275.0,6400.0,17,395.64776964489545
109290.0,4000.0,8.0,1.0,261.0,3900.0,10,381.64776964489545
109291.0,2000.0,4.0,1.0,269.0,1900.0,6,389.64776964489545
109292.0,5000.0,12.0,0.0,-586.0,4800.0,28,364.1592214224977
109295.0,1000.0,4.0,1.0,-92.0,950.0,12,381.82769939985997
109296.0,6150.0,12.0,1.0,262.0,6100.0,14,381.39585833350657
109301.0,7500.0,15.0,1.0,211.0,7400.0,18,390.71974315595446
109303.0,4000.0,8.0,1.0,-90.0,3900.0,16,385.07961071124885
109305.0,142500.0,60.0,1.0,140.0,134100.0,60,350.3211003133233
109308.0,4200.0,11.0,1.0,43.0,4100.0,17,399.93566368913105
109312.0,500.0,2.0,1.0,-92.0,450.0,10,381.82769939986
109313.0,3500.0,9.0,0.0,236.0,3400.0,11,356.64776964489545
109314.0,11343.0,23.0,1.0,253.0,11300.0,25,372.22059074991216
109320.0,2000.0,6.0,1.0,-109.0,1900.0,14,366.07961071124885
109321.0,6000.0,14.0,1.0,285.0,5900.0,16,405.64776964489533
109322.0,2000.0,6.0,1.0,253.0,1900.0,8,373.64776964489545
109323.0,3868.0,10.0,0.0,254.0,3800.0,12,373.84654640560666
109325.0,5000.0,12.0,1.0,195.0,4900.0,15,374.71974315595435
109328.0,1000.0,4.0,1.0,-12.0,950.0,11,402.75572588880107
109330.0,8000.0,18.0,1.0,-156.0,7900.0,27,378.15158422230775
109333.0,4545.0,9.0,1.0,51.0,4400.0,15,409.06238386938094
109338.0,1300.0,3.0,1.0,260.0,1200.0,5,380.64776964489545
109342.0,1500.0,5.0,1.0,237.0,1400.0,7,357.64776964489556
109343.0,7000.0,16.0,0.0,217.0,6900.0,19,396.7197431559546
109344.0,650.0,4.0,0.0,329.0,600.0,5,389.32388482244767
109345.0,5000.0,10.0,1.0,339.0,4900.0,11,400.57579613383655
109346.0,1000.0,4.0,1.0,267.0,950.0,6,386.3958583335067
109347.0,24300.0,32.0,1.0,344.0,24200.0,33,405.5757961338363
109350.0,7500.0,17.0,0.0,-395.0,7300.0,30,377.943300889321
109351.0,1200.0,5.0,0.0,223.0,1100.0,8,402.71974315595435
109352.0,3000.0,6.0,1.0,294.0,2900.0,7,355.57579613383655
109354.0,5200.0,12.0,0.0,305.0,5100.0,13,366.57579613383655
109355.0,32300.0,34.0,1.0,136.0,32100.0,38,377.2955392897909
109358.0,4000.0,10.0,1.0,340.0,3900.0,11,401.57579613383655
109359.0,1458.0,3.0,1.0,306.0,1400.0,4,366.5241906322699
109361.0,14120.0,25.0,1.0,303.0,14100.0,26,362.5727380356145
109362.0,48500.0,40.0,0.0,101.0,48200.0,45,403.87133542362744
109363.0,5340.0,11.0,1.0,319.0,5300.0,12,379.0735025601699
109367.0,8600.0,20.0,1.0,210.0,8500.0,23,389.7197431559546
109373.0,6000.0,12.0,1.0,323.0,5900.0,13,384.57579613383655
109375.0,1500.0,5.0,0.0,-502.0,1400.0,20,386.58342528866115
109382.0,3000.0,8.0,1.0,125.0,2900.0,12,363.79171666701325
109387.0,2000.0,6.0,1.0,235.0,1900.0,8,355.64776964489545
109388.0,785.0,4.0,1.0,219.0,750.0,7,397.09225845114884
109389.0,3000.0,8.0,1.0,331.0,2900.0,9,392.57579613383655
109393.0,2000.0,6.0,0.0,105.0,1900.0,11,402.86369017807215
109395.0,5150.0,12.0,0.0,-563.0,5000.0,28,385.9073101111089
109397.0,10000.0,21.0,1.0,289.0,9900.0,23,409.64776964489556
109399.0,5866.0,15.0,1.0,293.0,5800.0,16,353.7244964420921
109401.0,5827.0,14.0,0.0,32.0,5700.0,20,389.61169579728084
109410.0,3000.0,8.0,1.0,187.0,2900.0,11,366.71974315595435
109414.0,8500.0,19.0,0.0,325.0,8400.0,20,386.57579613383655
109421.0,3500.0,9.0,1.0,36.0,3400.0,15,392.93566368913105
109426.0,7000.0,14.0,1.0,305.0,6900.0,15,366.57579613383655
109438.0,1000.0,2.0,1.0,273.0,950.0,4,392.3958583335066
109447.0,84700.0,48.0,1.0,199.0,84300.0,51,386.2312110242874
109448.0,3000.0,6.0,1.0,244.0,2900.0,8,364.64776964489545
109456.0,71300.0,42.0,1.0,163.0,70800.0,45,352.7350336470654
109457.0,3000.0,6.0,1.0,308.0,2900.0,7,369.57579613383655
109459.0,7600.0,17.0,1.0,346.0,7500.0,18,407.57579613383666
109461.0,65300.0,42.0,1.0,237.0,65000.0,44,362.6554148904511
109462.0,50800.0,38.0,1.0,186.0,50500.0,41,370.7273884015094
109463.0,500.0,4.0,1.0,193.0,450.0,7,371.4678318445656
109465.0,47600.0,38.0,1.0,-158.0,46900.0,47,391.17451995897363
109466.0,7000.0,16.0,1.0,191.0,6900.0,19,370.7197431559546
109467.0,700.0,4.0,1.0,278.0,650.0,6,397.3958583335067
109468.0,3500.0,9.0,1.0,169.0,3400.0,13,407.79171666701325
109469.0,24300.0,31.0,1.0,340.0,24200.0,32,401.5757961338363
109473.0,2500.0,7.0,0.0,-532.0,2400.0,22,356.58342528866126
109475.0,58000.0,40.0,1.0,341.0,57900.0,41,402.5757961338363
109478.0,7600.0,17.0,1.0,238.0,7500.0,19,358.64776964489545
109479.0,10000.0,21.0,1.0,88.0,9900.0,26,385.86369017807215
109481.0,6000.0,12.0,1.0,160.0,5900.0,16,398.79171666701313
109485.0,10000.0,19.0,1.0,262.0,9900.0,21,382.6477696448951
109489.0,500.0,4.0,0.0,-570.0,450.0,20,376.4034874883314
109492.0,1000.0,4.0,0.0,-516.0,950.0,19,371.3315139772725
109494.0,10000.0,21.0,1.0,158.0,9900.0,25,396.79171666701313
109497.0,43500.0,36.0,1.0,333.0,43400.0,37,394.5757961338363
109501.0,10000.0,21.0,1.0,259.0,9900.0,23,379.64776964489556
109509.0,8000.0,19.0,1.0,254.0,7900.0,21,374.6477696448951
109510.0,6500.0,13.0,1.0,2.0,6400.0,19,358.93566368913105
109511.0,4000.0,10.0,1.0,210.0,3900.0,13,389.71974315595435
109513.0,3000.0,8.0,0.0,-503.0,2900.0,23,385.58342528866126
109514.0,5000.0,10.0,1.0,345.0,4900.0,11,406.57579613383655
109516.0,2500.0,7.0,1.0,300.0,2400.0,8,361.57579613383666
109518.0,2500.0,7.0,0.0,-442.0,2400.0,21,387.51145177760225
109519.0,1500.0,5.0,0.0,127.0,1400.0,9,365.79171666701336
109520.0,2500.0,7.0,1.0,33.0,2400.0,13,389.93566368913105
109522.0,1250.0,5.0,0.0,-535.0,1200.0,20,352.33151397727227
109525.0,1000.0,2.0,1.0,262.0,950.0,4,381.3958583335066
109529.0,543.0,4.0,1.0,206.0,500.0,7,384.2925642609712
109531.0,3411.0,7.0,1.0,295.0,3400.0,8,354.34739399956436
109532.0,6500.0,15.0,0.0,163.0,6400.0,19,401.79171666701325
109533.0,4540.0,11.0,1.0,176.0,4500.0,14,354.2174495822877
109536.0,1000.0,4.0,1.0,175.0,950.0,7,353.46783184456547
109538.0,1113.0,5.0,1.0,300.0,1100.0,6,359.39747045202
109539.0,2000.0,6.0,0.0,309.0,1900.0,7,370.57579613383655
109541.0,500.0,4.0,0.0,297.0,450.0,5,357.3238848224478
109543.0,3000.0,6.0,1.0,80.0,2900.0,11,377.86369017807215
109546.0,1000.0,4.0,0.0,-376.0,950.0,17,393.18756695515447
109549.0,2308.0,7.0,0.0,78.0,2200.0,12,376.0639959878944
109550.0,1391.0,5.0,1.0,302.0,1300.0,6,363.3504520977866
109553.0,1731.0,6.0,1.0,337.0,1700.0,7,396.84815852412
109556.0,10000.0,21.0,1.0,279.0,9900.0,23,399.64776964489556
109557.0,2500.0,5.0,1.0,341.0,2400.0,6,402.57579613383666
109558.0,4750.0,13.0,0.0,-469.0,4600.0,27,361.763363088991
109560.0,600.0,4.0,0.0,-487.0,550.0,19,400.3315139772725
109562.0,2228.0,7.0,0.0,261.0,2200.0,9,379.84501735649553
109570.0,2889.0,6.0,1.0,343.0,2800.0,7,404.300375645331
109576.0,3000.0,8.0,1.0,264.0,2900.0,10,384.64776964489545
109579.0,500.0,4.0,0.0,-518.0,450.0,19,369.3315139772726
109580.0,543.0,2.0,1.0,259.0,500.0,4,378.2205907499122
109583.0,1330.0,3.0,1.0,237.0,1300.0,5,355.89509380895106
109586.0,4500.0,11.0,0.0,-522.0,4300.0,26,369.0872479114388
109587.0,1500.0,5.0,1.0,165.0,1400.0,9,403.79171666701336
109588.0,4750.0,10.0,1.0,-125.0,4600.0,19,410.40349553369674
109589.0,815.0,2.0,1.0,297.0,800.0,3,356.44754690447553
109592.0,11500.0,23.0,1.0,115.0,11400.0,27,353.79171666701336
109598.0,6000.0,12.0,1.0,296.0,5900.0,13,357.57579613383655
109600.0,5000.0,12.0,0.0,-553.0,4800.0,28,397.1592214224977
109601.0,1500.0,5.0,0.0,-429.0,1400.0,19,400.51145177760236
109603.0,1500.0,5.0,0.0,212.0,1400.0,8,391.71974315595435
109604.0,3423.0,7.0,1.0,185.0,3300.0,10,365.2956223591933
109605.0,5000.0,12.0,1.0,321.0,4900.0,13,382.57579613383655
109609.0,15000.0,24.0,1.0,210.0,14900.0,27,389.7197431559546
109611.0,1084.0,5.0,1.0,341.0,1000.0,6,402.1751845141921
109612.0,4585.0,11.0,1.0,318.0,4500.0,12,379.2002227404199
109613.0,3994.0,10.0,1.0,7.0,3900.0,16,363.78543433176446
109615.0,8650.0,18.0,1.0,306.0,8600.0,19,366.3238848224478
109617.0,1600.0,6.0,0.0,-481.0,1500.0,21,407.58342528866115
109621.0,3000.0,8.0,1.0,268.0,2900.0,10,388.64776964489545
109622.0,500.0,4.0,0.0,-544.0,450.0,20,402.4034874883314
109623.0,4713.0,12.0,1.0,243.0,4600.0,14,363.97326658585644
109624.0,5500.0,11.0,1.0,333.0,5400.0,12,394.57579613383643
109625.0,5000.0,12.0,0.0,-531.0,4800.0,27,360.0872479114389
109626.0,7000.0,14.0,1.0,281.0,6900.0,16,401.64776964489556
109629.0,4700.0,11.0,0.0,-500.0,4500.0,26,391.0872479114388
109632.0,500.0,4.0,0.0,-335.0,450.0,16,375.1155934440957
109633.0,1000.0,2.0,1.0,336.0,950.0,3,396.3238848224478
109634.0,58000.0,40.0,1.0,48.0,57500.0,45,355.8789806691825
109635.0,6500.0,16.0,1.0,211.0,6400.0,19,390.71974315595435
109636.0,1000.0,4.0,1.0,78.0,950.0,9,374.61177886668327
109637.0,1000.0,4.0,0.0,-599.0,950.0,21,406.47546099939007
109638.0,10000.0,20.0,1.0,287.0,9900.0,22,407.64776964489533
109639.0,5000.0,12.0,1.0,282.0,4900.0,14,402.64776964489556
109640.0,4000.0,8.0,1.0,302.0,3900.0,9,363.57579613383655
109641.0,1000.0,4.0,1.0,290.0,950.0,6,409.3958583335067
109643.0,7600.0,15.0,1.0,-32.0,7500.0,22,384.00763720018983
109644.0,2350.0,7.0,0.0,348.0,2300.0,8,408.32388482244767
109645.0,500.0,4.0,0.0,-407.0,450.0,17,362.1875669551546
109646.0,64763.0,42.0,1.0,281.0,64600.0,44,403.2251778972459
109647.0,6000.0,14.0,0.0,124.0,5900.0,18,362.79171666701313
109648.0,3500.0,7.0,1.0,300.0,3400.0,8,361.57579613383655
109649.0,1000.0,4.0,0.0,-569.0,950.0,20,377.4034874883313
109650.0,97200.0,46.0,1.0,210.0,96700.0,49,399.7350336470645
109651.0,6500.0,13.0,1.0,250.0,6400.0,15,370.64776964489545
109652.0,10000.0,21.0,0.0,169.0,9900.0,25,407.79171666701313
109653.0,85500.0,45.0,1.0,226.0,85100.0,47,354.1592375132286
109654.0,4700.0,11.0,0.0,-441.0,4500.0,25,391.0152744003798
109655.0,1500.0,5.0,1.0,289.0,1400.0,7,409.64776964489556
109657.0,46584.0,40.0,1.0,279.0,46500.0,42,399.2471580252504
109660.0,1000.0,2.0,1.0,339.0,950.0,3,399.3238848224478
109661.0,2600.0,6.0,1.0,118.0,2500.0,10,356.79171666701325
109662.0,2500.0,7.0,0.0,-525.0,2400.0,22,363.58342528866126
109664.0,6000.0,14.0,0.0,269.0,5900.0,16,389.64776964489533
109665.0,7000.0,16.0,1.0,53.0,6900.0,22,409.93566368913116
109666.0,1500.0,5.0,0.0,18.0,1400.0,11,374.93566368913116
109667.0,1600.0,6.0,1.0,318.0,1500.0,7,379.57579613383655
109668.0,4000.0,10.0,0.0,-525.0,3800.0,25,366.0872479114387
109669.0,1000.0,4.0,1.0,223.0,950.0,7,401.46783184456547
109670.0,5000.0,12.0,0.0,-624.0,4800.0,29,385.2311949335565
109672.0,3000.0,8.0,1.0,339.0,2900.0,9,400.57579613383655
109679.0,800.0,4.0,1.0,271.0,750.0,6,390.3958583335067
109681.0,5000.0,12.0,0.0,-562.0,4800.0,28,388.1592214224977
109683.0,1000.0,4.0,1.0,246.0,950.0,6,365.3958583335067
109689.0,8000.0,19.0,1.0,312.0,7900.0,20,373.5757961338363
109690.0,1550.0,6.0,1.0,345.0,1500.0,7,405.32388482244767
109691.0,5000.0,12.0,1.0,171.0,4900.0,16,409.79171666701336
109697.0,700.0,4.0,1.0,342.0,650.0,5,402.3238848224478
109699.0,8000.0,19.0,1.0,329.0,7900.0,20,390.5757961338363
109711.0,32300.0,34.0,0.0,267.0,32200.0,36,387.64776964489533
109717.0,14600.0,26.0,1.0,334.0,14500.0,27,395.5757961338368
109718.0,8000.0,18.0,0.0,222.0,7900.0,21,401.7197431559541
109722.0,131500.0,57.0,1.0,254.0,131100.0,59,382.1592375132286
109724.0,7600.0,17.0,0.0,290.0,7500.0,19,410.64776964489545
109729.0,3100.0,8.0,0.0,81.0,3000.0,13,378.86369017807215
109732.0,6000.0,14.0,0.0,-343.0,5800.0,26,370.8713273782621
109733.0,759.0,4.0,0.0,-346.0,700.0,16,364.3409374801456
109737.0,1250.0,5.0,1.0,163.0,1200.0,9,400.5398053556245
109739.0,1500.0,5.0,0.0,-386.0,1400.0,18,384.43947826654335
109746.0,10000.0,21.0,1.0,275.0,9900.0,23,395.64776964489556
109747.0,9600.0,24.0,1.0,339.0,9500.0,25,400.5757961338363
109748.0,10000.0,19.0,1.0,329.0,9900.0,20,390.5757961338363
109749.0,3685.0,10.0,0.0,-414.0,3600.0,23,356.06390487312683
109751.0,4300.0,11.0,0.0,259.0,4200.0,13,379.64776964489545
109754.0,1082.0,5.0,0.0,-353.0,1000.0,17,357.91681668338447
109760.0,3500.0,9.0,1.0,193.0,3400.0,12,372.71974315595435
109764.0,600.0,4.0,0.0,-433.0,550.0,18,395.2595404662135
109766.0,3000.0,6.0,1.0,329.0,2900.0,7,390.57579613383655
109768.0,1000.0,2.0,1.0,274.0,950.0,4,393.3958583335066
109783.0,7000.0,17.0,0.0,-556.0,6800.0,33,394.1592214224976
109785.0,2867.0,6.0,1.0,260.0,2800.0,8,379.82150817937884
109789.0,4500.0,11.0,1.0,347.0,4400.0,12,408.57579613383643
109793.0,1618.0,4.0,1.0,332.0,1600.0,5,391.5226615831589
109796.0,2500.0,7.0,1.0,306.0,2400.0,8,367.57579613383666
109798.0,5000.0,12.0,0.0,259.0,4900.0,14,379.64776964489556
109800.0,6000.0,12.0,1.0,289.0,5900.0,14,409.64776964489533
109803.0,2700.0,8.0,1.0,316.0,2600.0,9,377.57579613383655
109805.0,1400.0,5.0,0.0,-379.0,1300.0,18,391.43947826654346
109808.0,2000.0,4.0,1.0,331.0,1900.0,5,392.57579613383655
109825.0,3000.0,6.0,1.0,216.0,2900.0,9,395.71974315595435
109830.0,4000.0,10.0,1.0,318.0,3900.0,11,379.57579613383655
109831.0,7000.0,16.0,1.0,220.0,6900.0,19,399.7197431559546
109840.0,760.0,2.0,1.0,262.0,700.0,4,381.6462405957844
109847.0,2500.0,7.0,0.0,319.0,2400.0,8,380.57579613383666
109851.0,14000.0,23.0,1.0,18.0,13900.0,29,374.9356636891307
109852.0,543.0,4.0,0.0,-460.0,500.0,18,368.08427288261896
109855.0,3421.0,7.0,1.0,331.0,3400.0,8,390.5977762618421
109861.0,543.0,4.0,0.0,304.0,500.0,5,364.1486172388534
109862.0,1084.0,5.0,0.0,244.0,1000.0,7,364.247158025251
109867.0,1650.0,6.0,1.0,325.0,1600.0,7,385.32388482244767
109868.0,650.0,4.0,1.0,298.0,600.0,5,358.32388482244767
109869.0,7000.0,16.0,0.0,271.0,6900.0,18,391.64776964489556
109871.0,14500.0,24.0,1.0,288.0,14400.0,26,408.64776964489533
109874.0,652.0,4.0,0.0,-357.0,600.0,16,353.1656698965511
109875.0,758.0,4.0,1.0,215.0,750.0,7,392.4162263429988
109876.0,540.0,4.0,1.0,289.0,500.0,6,408.1454760712288
109879.0,500.0,4.0,0.0,245.0,450.0,6,364.3958583335067
109885.0,18535.0,32.0,1.0,301.0,18500.0,33,360.94831142903104
109886.0,5000.0,10.0,1.0,337.0,4900.0,11,398.57579613383655
109887.0,3994.0,10.0,1.0,272.0,3900.0,12,392.49754028752886
109893.0,6845.0,16.0,0.0,269.0,6800.0,18,388.2706672023678
109895.0,4800.0,10.0,1.0,244.0,4700.0,12,364.64776964489545
109900.0,6000.0,15.0,0.0,260.0,5900.0,17,380.64776964489545
109901.0,3300.0,7.0,1.0,333.0,3200.0,8,394.57579613383655
109912.0,4500.0,11.0,1.0,321.0,4400.0,12,382.57579613383643
109913.0,112200.0,54.0,0.0,146.0,111500.0,58,399.8146524036788
109914.0,7600.0,17.0,1.0,339.0,7500.0,18,400.57579613383666
109915.0,3900.0,11.0,1.0,139.0,3800.0,15,377.79171666701325
109916.0,1000.0,4.0,0.0,-539.0,950.0,20,407.4034874883313
109917.0,32500.0,35.0,0.0,-39.0,32200.0,42,382.015282445745
109918.0,10000.0,20.0,1.0,259.0,9900.0,22,379.64776964489533
109919.0,43700.0,37.0,1.0,300.0,43600.0,38,361.5757961338368
109920.0,5000.0,12.0,1.0,274.0,4900.0,14,394.64776964489556
109921.0,1500.0,5.0,0.0,64.0,1400.0,10,361.86369017807215
109922.0,3000.0,8.0,1.0,340.0,2900.0,9,401.57579613383655
109923.0,6400.0,15.0,1.0,121.0,6300.0,19,359.79171666701325
109924.0,55420.0,41.0,1.0,215.0,55200.0,44,397.7243303032874
109927.0,7050.0,14.0,1.0,188.0,7000.0,17,366.4678318445656
109928.0,7000.0,14.0,1.0,279.0,6900.0,16,399.64776964489556
109929.0,1000.0,4.0,0.0,-490.0,950.0,19,397.3315139772725
109930.0,4000.0,10.0,1.0,242.0,3900.0,12,362.64776964489545
109934.0,3000.0,6.0,1.0,242.0,2900.0,8,362.64776964489545
109935.0,500.0,4.0,0.0,-463.0,450.0,18,365.2595404662136
109939.0,71700.0,48.0,1.0,326.0,71600.0,49,387.5757961338363
109946.0,500.0,4.0,0.0,-253.0,450.0,15,398.0436199330368
109947.0,3000.0,8.0,0.0,-352.0,2900.0,20,359.36750475548445
109951.0,1000.0,4.0,0.0,-548.0,950.0,20,398.4034874883313
109952.0,750.0,4.0,0.0,-566.0,700.0,20,380.40348748833117
109953.0,1800.0,6.0,0.0,231.0,1700.0,9,410.71974315595435
109954.0,3500.0,9.0,0.0,-469.0,3400.0,23,360.51145177760236
109958.0,1600.0,4.0,1.0,258.0,1500.0,6,378.64776964489556
109962.0,32300.0,33.0,1.0,187.0,32100.0,36,369.22356577873234
109963.0,58000.0,41.0,1.0,141.0,57600.0,45,387.3031845353462
109964.0,32300.0,35.0,1.0,304.0,32200.0,36,365.5757961338363
109965.0,4100.0,10.0,1.0,348.0,4000.0,11,409.57579613383655
109969.0,1991.0,6.0,1.0,330.0,1900.0,7,391.3504520977866
109975.0,648.0,4.0,1.0,321.0,600.0,5,381.27380836999214
109977.0,8406.0,18.0,1.0,309.0,8300.0,19,370.72602549120325
109979.0,1000.0,4.0,0.0,-358.0,950.0,16,352.11559344409557
109981.0,1326.0,5.0,0.0,-343.0,1200.0,17,369.01849863740665
109984.0,2400.0,7.0,1.0,273.0,2300.0,9,393.64776964489556
109989.0,3004.0,8.0,1.0,345.0,3000.0,9,404.17212641597007
109991.0,2228.0,7.0,1.0,282.0,2200.0,9,400.84501735649553
109994.0,2000.0,4.0,1.0,324.0,1900.0,5,385.57579613383655
110001.0,540.0,4.0,0.0,-524.0,500.0,19,363.0811317149946
110009.0,5000.0,12.0,1.0,54.0,4900.0,17,351.86369017807215
110011.0,4500.0,11.0,1.0,144.0,4400.0,15,382.79171666701325
110014.0,1331.0,5.0,0.0,294.0,1300.0,6,353.84815852412
110018.0,3000.0,8.0,0.0,341.0,2900.0,9,402.57579613383655
110019.0,1672.0,6.0,1.0,220.0,1600.0,9,399.0186728215766
110020.0,4545.0,11.0,1.0,302.0,4500.0,12,362.1986936913088
110024.0,8900.0,19.0,0.0,90.0,8800.0,24,387.8636901780719
110027.0,3977.0,10.0,1.0,296.0,3900.0,11,356.9999169305977
110028.0,2500.0,7.0,1.0,238.0,2400.0,9,358.64776964489545
110032.0,8032.0,18.0,1.0,239.0,8000.0,20,357.9451702614067
110034.0,1500.0,5.0,0.0,-479.0,1400.0,20,409.58342528866115
110036.0,4100.0,10.0,0.0,-283.0,4000.0,21,369.29553124442555
110039.0,43500.0,35.0,1.0,336.0,43400.0,36,397.5757961338363
110040.0,1500.0,5.0,1.0,322.0,1400.0,6,383.57579613383655
110041.0,7200.0,17.0,1.0,305.0,7100.0,18,366.57579613383666
110043.0,10000.0,20.0,1.0,196.0,9900.0,23,375.71974315595435
110044.0,10000.0,22.0,0.0,-445.0,9800.0,36,387.0152744003799
110045.0,35600.0,34.0,1.0,238.0,35500.0,36,358.6477696448958
110046.0,53800.0,41.0,0.0,268.0,53600.0,43,391.15159226767355
110047.0,40400.0,37.0,1.0,88.0,40100.0,42,390.87133542362744
110048.0,7000.0,16.0,1.0,319.0,6900.0,17,380.57579613383655
110049.0,4700.0,11.0,0.0,-406.0,4500.0,24,366.943300889321
110050.0,88200.0,48.0,0.0,-75.0,87100.0,55,366.04586342796665
110051.0,6000.0,14.0,1.0,-27.0,5900.0,21,389.0076372001897
110052.0,5000.0,10.0,1.0,264.0,4900.0,12,384.64776964489545
110054.0,83500.0,46.0,1.0,192.0,83100.0,49,379.23121102428695
110055.0,42300.0,36.0,0.0,-543.0,41300.0,51,368.1178288936603
110056.0,1500.0,5.0,0.0,-527.0,1400.0,20,361.58342528866115
110057.0,1500.0,5.0,0.0,-527.0,1400.0,20,361.58342528866115
110058.0,18200.0,33.0,1.0,333.0,18100.0,34,394.5757961338368
110059.0,119200.0,55.0,0.0,-429.0,99800.0,60,352.1014563741601
110060.0,9200.0,21.0,0.0,-409.0,9000.0,34,363.9433008893211
110061.0,1500.0,3.0,1.0,257.0,1400.0,5,377.64776964489556
110063.0,21900.0,32.0,0.0,298.0,21800.0,33,359.5757961338363
110064.0,4500.0,11.0,1.0,258.0,4400.0,13,378.64776964489545
110065.0,9000.0,18.0,1.0,253.0,8900.0,20,373.64776964489533
110066.0,2400.0,7.0,0.0,-561.0,2300.0,23,386.65539879972016
110068.0,43500.0,38.0,1.0,209.0,43300.0,41,391.2235657787314
110069.0,9200.0,20.0,1.0,24.0,9100.0,26,380.93566368913116
110070.0,3000.0,6.0,1.0,229.0,2900.0,9,408.71974315595435
110071.0,12200.0,25.0,1.0,299.0,12100.0,26,360.5757961338368
110072.0,9200.0,20.0,0.0,229.0,9100.0,23,408.7197431559546
110073.0,1000.0,4.0,0.0,-623.0,950.0,21,382.47546099939007
110074.0,71300.0,44.0,0.0,198.0,70900.0,47,385.2312110242874
110075.0,9100.0,20.0,0.0,204.0,9000.0,23,383.71974315595435
110076.0,11600.0,23.0,0.0,-463.0,11400.0,37,369.01527440037967
110077.0,4700.0,11.0,0.0,-438.0,4500.0,25,394.0152744003798
110079.0,24300.0,31.0,1.0,328.0,24200.0,32,389.5757961338363
110080.0,50800.0,39.0,0.0,-429.0,49700.0,52,366.4777044943203
110081.0,65300.0,43.0,1.0,322.0,65200.0,44,383.5757961338363
110082.0,5000.0,10.0,1.0,257.0,4900.0,12,377.64776964489545
110085.0,4500.0,11.0,0.0,-530.0,4300.0,26,361.0872479114388
110086.0,58000.0,38.0,1.0,235.0,57700.0,40,360.65541489045063
110089.0,4700.0,11.0,0.0,-275.0,4600.0,22,377.29553124442566
110091.0,122700.0,57.0,1.0,257.0,122300.0,59,385.1592375132286
110092.0,2400.0,7.0,1.0,323.0,2300.0,8,384.57579613383655
110098.0,6000.0,12.0,1.0,329.0,5900.0,13,390.57579613383655
110103.0,19500.0,34.0,0.0,-268.0,19300.0,45,386.79935386720285
110104.0,39650.0,34.0,1.0,301.0,39500.0,35,363.82770744522554
110105.0,10000.0,21.0,0.0,-318.0,9800.0,33,395.8713273782621
110106.0,1200.0,5.0,1.0,291.0,1100.0,6,352.57579613383655
110109.0,5800.0,14.0,0.0,-240.0,5700.0,24,353.22355773336653
110113.0,59200.0,43.0,1.0,343.0,59100.0,44,404.5757961338363
110121.0,87700.0,49.0,0.0,-439.0,82100.0,60,351.0057754971972
110125.0,17250.0,31.0,0.0,311.0,17200.0,32,371.3238848224478
110126.0,58000.0,41.0,1.0,202.0,57700.0,44,386.7273884015094
110127.0,60600.0,40.0,1.0,306.0,60500.0,41,367.5757961338368
110129.0,3000.0,8.0,0.0,-445.0,2900.0,22,384.51145177760225
110130.0,5000.0,12.0,1.0,346.0,4900.0,13,407.57579613383655
110134.0,5600.0,12.0,1.0,335.0,5500.0,13,396.57579613383655
110137.0,10000.0,21.0,1.0,198.0,9900.0,24,377.71974315595435
110138.0,11600.0,24.0,0.0,-362.0,11400.0,36,351.8713273782621
110139.0,1500.0,5.0,0.0,-403.0,1400.0,18,367.43947826654335
110143.0,10000.0,21.0,1.0,308.0,9900.0,22,369.57579613383655
110144.0,4000.0,8.0,1.0,307.0,3900.0,9,368.57579613383655
110147.0,3300.0,9.0,0.0,319.0,3200.0,10,380.57579613383655
110151.0,3700.0,8.0,1.0,345.0,3600.0,9,406.57579613383655
110155.0,43500.0,38.0,0.0,115.0,43200.0,42,358.7993619125682
110156.0,3000.0,8.0,1.0,282.0,2900.0,10,402.64776964489545
110157.0,84100.0,47.0,1.0,331.0,84000.0,48,392.5757961338363
110159.0,1200.0,5.0,0.0,-407.0,1100.0,18,363.43947826654335
110161.0,23200.0,34.0,0.0,-489.0,22800.0,49,407.094893156994
110162.0,8050.0,18.0,1.0,271.0,8000.0,20,390.3958583335068
110167.0,7000.0,16.0,1.0,344.0,6900.0,17,405.57579613383655
110169.0,38700.0,36.0,1.0,281.0,38600.0,38,401.64776964489556
110171.0,3700.0,10.0,0.0,-434.0,3600.0,24,395.51145177760225
110177.0,1500.0,3.0,1.0,69.0,1400.0,8,366.86369017807215
110180.0,5000.0,12.0,1.0,-36.0,4900.0,19,380.0076372001902
110181.0,542.0,4.0,0.0,-366.0,500.0,17,402.98726114533224
